assay_chembl_id,canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value,pKi,activity_class,dataset_version,target_chembl_id,target_name,acquisition_date,rdkit_molecular_weight,rdkit_logp,rdkit_hbd,rdkit_hba,rdkit_tpsa,rdkit_rotatable_bonds,rdkit_num_rings,rdkit_num_aromatic_rings,rdkit_num_saturated_rings,rdkit_num_aliphatic_rings,rdkit_num_atoms,rdkit_num_heavy_atoms,rdkit_num_heteroatoms,rdkit_bertz_ct,rdkit_balaban_j,rdkit_kappa1,rdkit_kappa2,rdkit_kappa3,rdkit_max_partial_charge,rdkit_min_partial_charge,rdkit_slogp,rdkit_smr,rdkit_num_pharmacophore_features,mordred_WPath,mordred_ECIndex,mordred_Radius,mordred_Diameter,mordred_ATS8i,mordred_ATS8v,mordred_ATS7i,mordred_ATS7v,mordred_ATS6i,mordred_ATS6v,mordred_ATS5i,mordred_ATS5v,mordred_ATS4i,mordred_ATS4v,mordred_ATS3v,mordred_ATS3i,mordred_ATS2v,mordred_ATS2i,mordred_ATS1v,mordred_ATS8m,mordred_ATS7m,mordred_ATS0v,mordred_ATS6m,mordred_ATS5m,mordred_ATS4m,mordred_ATS0i,mordred_ATS3m,mordred_ATS1i,mordred_ATS2m,mordred_ATS0m,mordred_ATS1m,mordred_ATSC0m,mordred_ATS8Z,mordred_ATS7Z,mordred_ATS6Z,mordred_ATS5Z,mordred_ATSC0v,mordred_ATS4Z,mordred_ATS3Z,mordred_ATS2Z,mordred_ATS8se,mordred_ATS7se,mordred_ATSC7m,mordred_ATS6se,mordred_ATSC5m,mordred_ATSC6m,mordred_ATS0Z,mordred_ATSC7v,mordred_ATSC5v,mordred_ATSC8v,geom_phi_resonance,geom_pi_resonance,geom_sqrt2_resonance,geom_e_resonance,geom_geometric_complexity,geom_molecular_symmetry,geom_lipophilic_balance,geom_polar_surface_ratio,geom_harmonic_mean,geom_geometric_mean,geom_phi_pi_interaction,geom_sqrt2_e_interaction,feature_version,feature_date
CHEMBL674345,CCCN(CCC)C1CCc2cc(CCc3ccc(OC)cc3)ccc2C1,CHEMBL441089,Ki,nM,251.19,Log Ki,,-6.6,6.599997654072044,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2210,735,9,17,22453.092994354498,17935.06946326279,27572.31341397813,21723.682763043533,30375.83388032823,24801.216372409148,30863.50355625873,26626.56169049925,28005.35254726582,27072.513392159748,26612.53589874341,24873.889469343107,22878.19783480269,18159.63315168304,15748.677362499877,4224.181210999998,4842.193866000001,12135.558549001846,5570.591469999998,6085.884284999997,6433.702078999996,10038.668071711216,7026.846496000001,9200.015351631508,6464.780318,4094.3293149999995,4775.129193000003,1938.928593693548,1275.0,1492.0,1712.0,1853.0,3304.9306371805865,1943.0,2033.0,1817.0,978.5446840000002,1203.0779839999998,215.33945232414143,1334.410992,-67.29733335249745,34.49612476794996,1048.0,304.8883532199995,-328.40856848553875,563.3706249882143,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671730,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccc(I)c2)CC1,CHEMBL338841,Ki,nM,161.0,Ki,nM,161.0,6.79317412396815,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3367,969,10,19,18901.68415575534,16155.143947342698,22829.10609992661,17892.95405964164,24515.77120567014,20850.210783249862,26101.571951619313,23358.505761831264,24547.60062177439,24819.63875804581,25721.963275167025,23138.891583468274,22826.961275171867,17055.390497288587,16030.081586589029,5738.876756929999,8301.031689820002,13316.869326849139,7005.99136593,7870.390848689999,9562.333806100003,9704.445702510071,10338.475928860003,9061.063053943406,9851.583025340004,20698.089478980895,6697.153200170003,16201.341202470883,1581.0,2146.0,1985.0,2228.0,3437.81786005114,2564.0,2749.0,2521.0,838.1062760000001,1004.9120999999999,2967.0926088165074,1110.1390239999998,-720.3550626350029,12.57344395301038,3978.0,656.2666161446144,-153.5972662538943,850.6752835903802,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3705135,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1cnc(N2CCOCC2)cn1,CHEMBL3642806,Ki,nM,506.0,Ki,nM,506.0,6.295849483160201,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,6223,1546,12,23,28510.46475989974,22900.73741148692,32051.811438644996,26119.634934221824,33140.382732504266,29409.711684773185,38025.18939115084,31799.567131754375,37168.48774440652,33915.04335882698,35088.536517321874,34988.950902739656,30740.747847186216,24782.79054557569,20311.636523340276,6544.174382000001,7241.703473,15423.11082523237,8322.219270999998,9097.766079999998,9966.460704000001,12797.064696543212,10895.203519,12227.887609371508,10483.344151000003,6220.298230000002,7324.602195000004,2686.0720539480526,1934.0,2160.0,2459.0,2667.0,3776.657735844981,2902.0,3102.0,2882.0,1267.395296,1431.9174519999995,-161.85193120745433,1511.7365399999999,274.9872199200546,-613.754072240344,1582.0,-324.94831656327017,628.9311588859048,375.62441953069117,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672175,CCCc1ccc2c(n1)CN[C@@H]1CCc3cc(O)c(O)cc3[C@@H]21,CHEMBL26965,Ki,nM,450.0,Ki,nM,450.0,6.346787486224656,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1120,454,6,12,12221.974554279826,9805.401834769094,15654.481667783477,13101.65827993934,18675.224730687827,17263.111185068727,20528.330587841323,21062.2182662462,20773.44128228333,23120.1075890295,23551.538409792945,19286.74097714943,19762.50692568859,13073.350632203092,12790.827710857871,2623.6562489999997,3793.0857949999995,9650.073411089814,5006.346521999997,6043.896320999999,6622.432841,7270.663807468478,7330.070274,6974.545173893698,6352.008786,3667.699807,4218.970418000002,1526.6709712444447,795.0,1121.0,1464.0,1738.0,2321.12046895194,1892.0,2030.0,1715.0,552.604788,712.8618840000001,-51.19101336049393,863.743096,-181.37946641185178,-282.46810755802477,932.0,-144.17436627400673,-518.1382394127512,-63.72524619869611,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL670394,Fc1ccc(OC[C@@H]2CC[C@H]3CN(c4ccc(F)cc4)CCN3C2)cc1,CHEMBL166321,Ki,nM,206.0,Ki,nM,206.0,6.686132779630847,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1965,727,9,17,15742.747723788778,14591.622321441842,19562.63592290337,16975.317247214854,20746.044232271215,18768.667830718055,23370.619057926804,19991.093191701562,24617.349585978267,21736.643678210236,23667.449010643846,22421.74204687733,20798.53847412782,15139.240968716844,13879.67486221738,4305.2191358304,4839.4864310592,10696.97193785027,5314.1875075056,5509.7284494192,5889.266535372799,8315.744457574476,7344.3804200432,7765.0424347096005,7080.3732593407985,4424.170824299541,4881.7244926704,1854.6892902239424,1235.0,1416.0,1535.0,1602.0,2543.438492238477,1756.0,2081.0,1916.0,718.8597120000001,884.5967519999999,-252.0936052533388,939.7417479999999,718.0698003386277,327.06652325798956,1104.0,165.2249985036457,514.0151115516227,-297.80332653118734,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3294601,c1ccc(-c2ccccc2CN2CCN3c4cccc5[nH]cc(c45)CC3C2)cc1,CHEMBL3286577,Ki,nM,450.0,Ki,nM,450.0,6.346787486224656,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2270,739,7,14,19107.17515294557,18544.047473705607,22076.626786529814,20883.692859359406,25778.003493681314,24702.45512831114,25967.44593386472,27658.495968875883,25593.24143495358,29420.231314391865,29470.615962880012,22338.269370814276,25354.038201279287,15797.451140363144,16420.167462332083,4827.649115999999,5250.891725000001,12518.475575920882,6357.862670999999,7283.977397000001,8169.967526999999,8553.314747376226,8585.727191,8478.502143695901,7975.316932999998,4364.856893000002,5401.460930000001,1697.7168365370374,1394.0,1556.0,1875.0,2118.0,2885.2396428793627,2324.0,2388.0,2151.0,855.558704,995.237396,-123.31236815020607,1166.0973239999998,-534.4450436039095,-209.5474807122774,1108.0,-238.02786222745067,-952.4232252578076,871.4196480900456,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL902495,OC1(c2ccccc2Cl)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL392822,Ki,nM,382.0,Ki,nM,382.0,6.417936637088292,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,1424,542,7,13,11859.986454647104,11668.885851061594,14966.777785563616,13394.158917276218,17526.12322774344,16135.874152392596,20542.762864968452,19087.130804315104,21401.00040211045,22020.502126690404,23199.22404206033,18430.821982436428,20281.942760776303,12798.503516526942,13189.090867147952,3565.166867000001,3742.55328,10330.086749856948,4578.447843000002,5678.1961089999995,7352.425892999997,7195.24865354863,7658.289062000001,6945.695299101547,6992.450420999999,4811.682363000001,4604.707464000003,2229.9178251999992,1015.0,1086.0,1365.0,1663.0,2409.1441377022193,2075.0,2115.0,1866.0,545.17801,668.8585659999999,407.92412290222194,802.9789380000001,-584.7950812755558,-830.4454760133335,1192.0,380.12487502108274,-261.2429225455312,247.76121923963316,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5735667,Cc1nc(C)c2c(=O)n(CCN3CCC(c4noc5ccccc45)CC3)ccc2n1,CHEMBL5956109,Ki,nM,309.0,Ki,nM,309.0,6.510041520575165,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2813,892,9,17,17145.927326480378,16061.823005990274,20562.100217571173,18316.069705869093,22266.84067414892,20642.984304435002,25028.00728156672,23218.68614682462,24467.399093862277,26320.31873383737,27179.202202237237,22212.287983078433,23643.537777044177,16537.85005655709,15704.784573795514,4640.555997,5155.508362999998,12167.334771044974,5865.033662999998,6704.708186999997,8412.099821,8966.314376331226,8920.251175000001,8668.805160487504,8327.035981,4836.392630000003,5647.004438000002,1876.3753173454545,1348.0,1522.0,1715.0,1975.0,2738.627955461195,2378.0,2455.0,2226.0,786.054132,936.949172,-318.3247667487607,1018.7610840000002,-913.9468772638015,-212.00876922413252,1226.0,-202.57824419659423,-649.1231524257717,-40.38330558313161,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL672384,COc1ccccc1N1CCN(CCCCNC(=O)c2cccc3ccnn23)CC1,CHEMBL344677,Ki,nM,150.0,Ki,nM,150.0,6.823908740944319,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3148,911,9,17,19284.99863847986,15568.529719359769,23259.179868481162,17334.102839687155,25249.46364729161,20334.688841782085,26830.33991284641,23367.51062223525,24941.916209329724,25341.439993330823,25355.359588224455,23369.72563762257,22528.962051423656,17487.17888017019,15605.512536664834,4320.0046509999975,4519.654602999999,12291.669748768692,5200.4804859999995,6605.524018,7663.442009,9705.984984428223,8095.090392999999,9238.882512572507,7693.993891999998,4840.456886000002,5573.178561000002,2025.6955245762708,1272.0,1370.0,1597.0,1957.0,2949.3754072026504,2196.0,2264.0,2102.0,848.5141480000001,1014.225836,303.9622561169203,1133.6482159999998,-473.9145011852915,-621.2459182062626,1230.0,305.8663498792761,-546.151731556322,762.0030480502711,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5735667,O=c1c2cnc(C(F)(F)F)cc2ccn1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL5915272,Ki,nM,384.0,Ki,nM,384.0,6.4156687756324695,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3450,1003,9,18,15850.382271280043,15601.128762250864,18686.040532577885,18247.88079875141,18603.07684216115,20231.968557966993,22990.52487316432,22207.303919620834,23201.69334288439,25590.535059362322,26919.781575566114,20685.52247060521,23952.60997011672,15984.031857598093,15778.165751931207,5227.207204505599,6813.451191534399,12499.91762398972,7245.216657288,8034.919019287998,9508.430253288,8747.47216103758,10508.151596372798,8317.780713517,10304.075246954908,6541.741760449311,6568.623393505601,2481.507689301789,1475.0,1883.0,2014.0,2249.0,2494.5310216765815,2619.0,2803.0,2666.0,736.41165,882.6278779999999,139.81628915800437,885.87787,-245.45736305061055,-733.039806102414,1620.0,-502.07703752236887,502.759893905765,-103.996861409313,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL674348,Cc1cc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCc5ccc(S(C)(=O)=O)cc5CC4)CC3)c2)on1.Cl,CHEMBL3084615,Ki,nM,501.19,Log Ki,,-6.3,6.299997602857746,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3800005956,8400000000,100000000,100000000,32906.48982645739,27346.593701457554,33378.80442617591,30466.237101683382,30376.55382433958,31155.56104422933,37182.078756496034,32715.87436169001,37254.74684915673,35819.006367750226,37150.01226371642,32413.654004919033,31678.308881806362,22213.50570281288,21109.80334349165,7296.856819999998,8567.414193999999,16582.94316355745,9385.935344999998,9881.205821,10364.206326000001,12481.716026278464,11431.697298999998,11565.471376362797,10866.431774000004,8263.540312999998,8083.222966000003,4012.0051192207793,2178.0,2532.0,2721.0,2837.0,4065.3439802888197,3028.0,3234.0,2951.0,1470.93109,1536.3867140000002,-428.2860425415747,1433.885184,1333.1751011932877,-975.3913163788158,2066.0,-835.6268168816443,1632.922988867183,404.9857864487994,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5731695,CC(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(C)C)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5939540,Ki,nM,125.0,Ki,nM,125.0,6.903089986991944,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4886,1183,10,20,31197.936888161894,20986.13870564054,34681.0641469182,25263.93100825411,34009.59711174919,27504.376893880013,37778.20189178094,29266.02321907349,37234.09896446845,31383.815964225912,31061.600056088355,32797.63971489841,26254.94021233285,24482.40442073639,17816.84456975913,6072.9674869744,7776.934814779198,13858.477425783709,9047.997221299202,9488.747429239995,9410.438357288,13014.564232122462,10204.381306372798,11759.086897634408,10064.664760954909,6215.139780449312,6555.276140505603,2886.775132813547,1850.0,2355.0,2573.0,2713.0,3515.8388347285913,2750.0,2877.0,2713.0,1362.5208199999995,1556.4585559999998,-2215.634493414009,1520.8195679999997,975.9785327575449,407.51872025144,1554.0,-1202.3337236947552,288.49995288686733,-30.24240612177559,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5731695,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5997193,Ki,nM,428.0,Ki,nM,428.0,6.368556230986828,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,8914,1768,12,24,38168.561388493836,27008.069046420725,42059.261903466504,32036.033323564076,36935.69401524146,33837.09377289885,38631.14935813745,34747.21380212924,42840.788549713594,36982.40246270806,37224.075009380074,34831.42053774742,31662.504306394727,26497.173639197335,21064.689831600146,8927.0710240928,10502.6396246208,16476.11020714587,11894.386421395198,11829.1377962992,12119.988916852799,14374.280240068212,13078.738664383998,12955.288350981502,13257.526157909819,8018.262293898621,8093.3232410112,3395.715540995385,2612.0,3096.0,3301.0,3317.0,3838.5874835728264,3449.0,3599.0,3468.0,1690.0468159999998,1900.936888,-2499.397094431108,1697.387728,322.8185757938362,440.77218825332557,1976.0,-1024.1674596181547,-192.4241471276256,91.85553247551196,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL1065707,COc1cc2c3c(c1)-c1c(O)cccc1C[C@H]3N(C)CC2,CHEMBL270426,Ki,nM,235.0,Ki,nM,235.0,6.628932137728263,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,782,300,4,8,11609.260756271628,6019.647275992052,14500.27237921788,11361.57109634474,16134.024998615732,16064.107186197045,20396.98815195627,20457.683527035133,18618.151832726136,22937.505480756798,22458.459695102832,15157.87858672314,18142.473120110455,11708.86169710119,11641.796606406368,886.77725,2851.2261970000004,8889.991102826007,4748.898816000001,5861.1958239999985,6734.608362000001,6377.876432495732,6884.054840999999,6174.693509083348,5877.732608,3324.1914450000004,3912.0149519999986,1345.1755443749998,380.0,898.0,1380.0,1685.0,2094.043328810966,1892.0,1884.0,1575.0,507.38996,665.032812,-605.7906011093747,766.907816,23.670419500000044,-352.95184378124986,844.0,-909.4306909244103,-48.3504973082432,-389.6310658559,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3381713,O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1cc2ccccc2cn1,CHEMBL3358498,Ki,nM,160.0,Ki,nM,160.0,6.795880017344075,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3248,990,10,19,16555.584315291224,15183.4601461855,19181.463679970522,16217.83037660005,21663.83038500837,18539.14113379483,24710.46447204441,21097.23475358558,24403.171080497472,23566.805327956557,25621.163505495435,23460.19017371357,22873.870403073928,16584.483591584787,15750.633273238253,4283.581806835199,4714.1195463248005,12370.358217152268,5471.789765372801,6097.341318095999,6844.2298188832,9369.806647697225,7934.432148521599,8827.621394386704,7618.960783670397,4891.464153149771,5461.184464835202,1992.4002438375844,1242.0,1391.0,1598.0,1772.0,2896.560523855375,1979.0,2226.0,2069.0,746.3788240000001,865.6430519999999,-384.49379729436674,979.114,320.8580159675637,-163.03004564849303,1232.0,-99.98959292003353,412.56754577036367,165.2567540534239,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5163611,O=c1n(CCCCCCN2CCN(c3cccc4cccnc34)CC2)nc2ccccn12,CHEMBL5172673,Ki,nM,143.0,Ki,nM,143.0,6.844663962534939,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3823,1097,10,19,21379.19677471006,17308.873139244643,24363.04921525476,19771.817933283764,26005.968490187213,22599.383893417707,27628.83740127521,24814.05711111427,27433.952936650763,26793.877420259934,28218.939301625687,26283.89052720661,25067.442186514836,18810.555383784103,16952.625537248412,4565.581079999998,5015.5657219999985,13196.71069295561,5757.99771,6708.600179999999,7735.897481999999,10170.280125639973,8882.274174,9785.363511632007,8504.784253000005,5070.229240000002,5992.188176000004,2080.253931354839,1366.0,1520.0,1743.0,1986.0,3129.3593285950956,2238.0,2482.0,2316.0,942.8050800000002,1077.289184,-59.83647052445369,1167.8292959999999,-439.3733723808534,-642.5310744099895,1288.0,-204.64188906395765,-143.50601894773246,197.24636442853543,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5335368,CCCCOc1c(O)ccc2c1CN1CCc3cc(OCCC)c(O)cc3[C@@H]1C2,CHEMBL5425375,Ki,nM,591.0,Ki,nM,591.0,6.228412519118745,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2320,765,9,17,25180.72089572724,20330.615025040275,25970.011489843557,24203.14987192166,25942.438565008277,26685.61454530785,27237.36514570586,28090.808213996195,26444.758623168367,28809.270229083126,28445.648667079935,24336.220225599765,23947.386416028457,17665.036361833238,16011.686032081654,5364.645131,6602.799638,12236.879000421863,7716.347789,8334.021565000003,8658.448555,9728.55696493172,9155.174910999998,9138.227576316405,7774.0502050000005,4713.9049410000025,5359.1324840000025,2080.26868725,1619.0,1966.0,2241.0,2389.0,3081.0394176701047,2466.0,2535.0,2122.0,1136.2080120000003,1217.944128,-827.1896658749998,1239.294124,-272.2792200624999,-796.1858328124998,1200.0,-987.4300411208228,-230.59963793629674,-246.02525876937955,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL671385,Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cc3ccccc3[nH]2)c2ccc(F)cc2)cc1,CHEMBL109299,Ki,nM,218.0,Ki,nM,218.0,6.661543506395395,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3685,964,8,16,29671.95471536677,29623.672350626006,31677.50274863665,33256.40480789731,27519.359453677378,33187.11800495375,27571.950578221105,29773.855249312746,29570.74477516701,29657.56404626927,31830.01749513874,27159.954054864123,28575.565864019118,18170.160868235358,18648.526424340114,8720.9164222352,9582.226768011198,14209.442129568632,9722.586514115197,8808.638562670405,8569.502459372803,10069.769914391474,9791.024479043204,9653.130799014607,9569.451931340807,5582.348048299543,6350.832066670404,2190.8855280202524,2498.0,2697.0,2737.0,2456.0,3220.094165238299,2466.0,2744.0,2563.0,1381.8438119999998,1460.8716279999999,696.147763905181,1320.4207999999999,875.7818378627516,-894.7017511512138,1396.0,131.91992412536146,1514.1461688323543,-1366.1701594358674,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL5163622,O=c1n(CCCCCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,CHEMBL5202054,Ki,nM,137.0,Ki,nM,137.0,6.863279432843593,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,2982,922,9,18,17538.95703372687,15049.429255576795,20060.056833806328,16551.213585828977,22790.834123583973,19055.954020114834,24944.88188086165,21040.40918139229,25133.985207939455,23173.992487035805,25009.956047629516,24330.1792695318,22479.642326078472,17320.638659277094,15272.576744854608,4239.194329999998,4645.824662999999,12124.649284037167,5440.541602999998,6045.079906999999,7028.565584000001,9376.981118328373,8176.2586999999985,8917.438099565206,8079.888996999998,5695.9112000000005,5624.495433000002,2689.690103508772,1244.0,1397.0,1626.0,1777.0,2928.335449203957,2035.0,2297.0,2189.0,783.8367580000001,894.8395460000002,-493.0235146238841,1020.5005600000001,101.8137406872884,-542.7952800563249,1418.0,-213.06951931842627,182.508068482333,-52.391509284589894,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3705383,Cc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4CCO5)CC3)CC2)on1,CHEMBL3695394,Ki,nM,124.1,Ki,nM,124.1,6.90622821850127,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3729,1079,10,19,25535.752592394496,19726.401072799777,29394.489545707245,23011.4584238255,30848.525580083646,25993.6951119638,33275.90644529704,27885.2174583368,33221.44483534135,29968.634312592225,30710.300448711965,30426.744495156356,27451.695886009722,20796.564743537037,17942.371903268817,4827.178004999999,5735.187428999999,13478.485351123252,6825.733714999999,7424.199535000001,8015.907086,10958.845125026217,8680.143187,10366.916026439902,8728.965306000002,5142.921536000002,6034.545484,2285.014714268656,1474.0,1762.0,2066.0,2205.0,3415.016357237982,2377.0,2513.0,2404.0,1120.202924,1305.9425880000001,-329.2657345197148,1401.7129,258.0974094058811,-746.1960360822007,1310.0,-259.8430295415203,84.67569290862723,187.83434164697874,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3705135,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1,CHEMBL3642701,Ki,nM,144.0,Ki,nM,144.0,6.841637507904751,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,4145,1164,10,20,29927.604497283784,22478.49685790988,30442.393258524167,24830.23227188493,29978.288248435572,26904.074688017157,35338.605235923336,28314.7200856875,36461.637846886224,30818.76451098142,32355.58238724767,33279.94568202621,28637.085660796187,22470.706653377172,18773.360638781105,5696.109522999997,6372.806902,14195.437217440018,7513.290169999997,8049.528702,8823.655509,11646.716665306563,9360.043278,10982.578118514606,9506.944123000001,6114.041376000003,6664.910031000001,2993.817474929577,1733.0,1947.0,2250.0,2375.0,3701.553297043164,2601.0,2727.0,2634.0,1305.9410300000004,1352.0439939999999,-415.0783574905776,1370.7797399999997,529.735539900416,-973.1022170700255,1554.0,-681.6687022992436,1051.9975338440554,263.51188233302,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
CHEMBL3705383,CC(C)(O)C(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695391,Ki,nM,495.1,Ki,nM,495.1,6.305307073668516,Moderate,v2.0_streamlined,CHEMBL217,Dopamine D2 Receptor,2025-09-18,,,,,,,,,,,,,,,,,,,,,,,,3068,893,9,17,27139.35389087823,18060.094507022477,33004.476377564475,22321.673820724594,32301.51879994609,26127.066952244306,34293.27324538994,27807.730236542713,36149.44335877278,29783.49196493123,31072.836262443332,31839.73812196091,26811.389208647382,21166.587816345585,17279.87355081223,4250.523189999999,5027.636735999999,12904.90550944503,6415.7318559999985,7068.1221049999995,7356.284882,11175.563662198965,8536.844560999998,10369.966615736852,8251.513443000002,4805.509558000002,5538.286461,2277.7909094705874,1311.0,1611.0,1984.0,2126.0,3453.6516810843514,2248.0,2513.0,2293.0,1154.500096,1430.6930000000002,-131.713097399654,1455.0596719999999,182.6691263408306,-822.8051181349479,1228.0,-183.1113867763245,97.07601660711823,1179.0760632731656,,,,,,,,,,,,,v2.0_comprehensive,2025-09-18
